title,body,label,url
Add SLOC counters for various source files,"| | |
|:---|:---|
|**_F´ Version_**| 3.x |
|**_Affected Component_**| n/a |
---
## Feature Description

Add the ability to count the lines of code for each deployment. 

## Rationale

It will allow projects to tabulate lines of code based on what is actually built, rather the *.something.
",non-bug,https://github.com/nasa/fprime/issues/1941
F Prime GDS - problems scrolling through channel selection for custom view,"| | |
|:---|:---|
|**_F´ Version_**|v3.4.1, commit https://github.com/nasa/fprime/commit/8a1612c0dd1ec18ada8162d92d37ff7317835129 |
|**_Affected Component_**|  n/a |
---
## Problem Description

When editing the telemetry view, scrolling back through the list of channels for selection stops working at a certain point. 

## How to Reproduce

1. Go to telemetry tab (needs large number of channels defined)
2. Scroll through list of channels to select
3. At a certain point, the user cannot scroll any further, and the view will jump back to the previous block of channels.

## Expected Behavior

User should be able to scroll and select all the channels.
",bug,https://github.com/nasa/fprime/issues/2474
Implement CCSDS File Delivery Protocol,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

This feature introduces to F' the core file delivery capabilities from the latest CCSDS File Delivery Protocol (CFDP).

The goal is to implement CFDP in several stages. The recommend standard describes two service classes: Class 1 CFDP (unreliable transfer) and Class 2 CFDP (reliable transfer). The following subtasks only implement CFDP features required for core file delivery. Filestore requests, user operations, and other optional convenience features are not currently within the goals of this feature.

Recommended Standard:
https://public.ccsds.org/Pubs/727x0b5.pdf

Informational Reports:
https://public.ccsds.org/Pubs/720x1g4.pdf
https://public.ccsds.org/Pubs/720x2g4.pdf

For each subtask there is a corresponding task for implementing the change on the GDS side.

### Subtasks
- [ ] #2769 
- [ ] #2771 
- [ ] #2798 
- [ ] GDS - Implement core Class 1 CFDP procedures without transaction closure
- [ ] Implement transaction closure option
- [ ] GDS - Implement transaction closure option
- [ ] Refactor CFDP with CFDP checksum and CRC algorithms
- [ ] GDS - Refactor CFDP with CFDP checksum and CRC algorithms
- [ ] Create CFDP Class 2 file packets
- [ ] GDS - Create CFDP Class 2 file packets
- [ ] Implement core Class 2 CFDP procedures
- [ ] GDS - Implement core Class 2 CFDP procedures

## Rationale

This feature moves F' towards CCSDS compliance, allowing interoperability with other CCSDS compliant systems. By itself, Class 1 CFDP provides a base file transfer capability. Class 2 CFDP provides reliable file transfer over unreliable connections and simplifies operations through automated retransmission.",non-bug,https://github.com/nasa/fprime/issues/2768
The openpyxl library has thrown WorkbookAlreadySaved error,"While running unit tests on the API, there was an error thrown by openpyxl that caused the log to close early. The behavior wasn't able to be recreated, but the [Test Logger](https://github.com/fprime-community/fprime-gds/blob/devel/src/fprime_gds/common/logger/test_logger.py) was updated to [catch the exception](https://github.com/nasa/fprime/blob/717bc6fab85c53680108fc961cad6338e779816f/Gds/src/fprime_gds/common/logger/test_logger.py#L124) to prevent tests from failing due to the logger.

~~~~
___________________________________ APITestCases.test_find_history_item _________________________________

self = <WriteOnlyWorksheet ""Sheet"">, row = [<Cell 'Sheet'.A1>, <Cell 'Sheet'.A1>, <Cell 'Sheet'.A1>, <Cell 'Sheet'.A1>]

    def append(self, row):
        """"""
        :param row: iterable containing values to append
        :type row: iterable
        """"""

        if (not isgenerator(row) and
            not isinstance(row, (list, tuple, range))
            ):
            self._invalid_row(row)

        self._max_row += 1

        if self.writer is None:
            self.writer = self._write_header()
            next(self.writer)

        try:
>           self.writer.send(row)
E           StopIteration

/usr/lib/python3/dist-packages/openpyxl/writer/write_only.py:241: StopIteration

During handling of the above exception, another exception occurred:

self = <api_unit_test.APITestCases testMethod=test_find_history_item>

    def setUp(self):
        for t in self.threads:
            if t.isAlive():
                t.join()
        self.threads.clear()
        count = len(self.case_list)
>       fprime_test_api.start_test_case(self._testMethodName, count)

test/fprime_gds/common/testing_fw/api_unit_test.py:102:
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
src/fprime_gds/common/testing_fw/api.py:96: in start_test_case
    self.__log(msg, TestLogger.GRAY, TestLogger.BOLD, case_id=case_id)
src/fprime_gds/common/testing_fw/api.py:1214: in __log
    self.logger.log_message(message, sender, color, style, case_id)
src/fprime_gds/common/logger/test_logger.py:121: in log_message
    self.worksheet.append(row)
/usr/lib/python3/dist-packages/openpyxl/writer/write_only.py:243: in append
    self._already_saved()
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

self = <WriteOnlyWorksheet ""Sheet"">

    def _already_saved(self):
>       raise WorkbookAlreadySaved('Workbook has already been saved and cannot be modified or saved anymore.')
E       openpyxl.utils.exceptions.WorkbookAlreadySaved: Workbook has already been saved and cannot be modified or saved anymore.

/usr/lib/python3/dist-packages/openpyxl/writer/write_only.py:247: WorkbookAlreadySaved
------------------------------------------ Captured stdout call ---------------------------------
10:46:08.703826 [Test API] [STARTING CASE] test_find_history_item
~~~~

To fully resolve this would require being able to reproduce the issue and explain why the test log failed. However, the test logger should at least have a reliable csv format that won't stop logging if the xml logger fails.",bug,https://github.com/nasa/fprime/issues/2643
Resetting Systems not Displaying Channels,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|   |
---
## Problem Description

Many systems, especially on boot, tend to regress in time (e.g. time resets to 1970).  This means the GDS will not display channels until a proper time is set. Additionally, testbeds needing finer control over time also see this issue.

This is caused by code in the GDS that looks for out-of-order packets and drops them to preserve the latest time stamp.  However, reordered packets is a rarer case.

We should add a settings option to the GDS to switch between receipt order and timestamp order for determining display with the default to receipt order.

",bug,https://github.com/nasa/fprime/issues/2218
Drop Python 2 support,"| | |
|:---|:---|
|**_F´ Version_**| current |
|**_Affected Component_**| Autocoder |
---
## Feature Description

Remove work-arounds in the code that are there to support Python 2.

## Rationale

There are some parts of the Autocoder that have work-arounds to support Python 2 and Python 3.  Since Python 2 reached end-of-life at the beginning of 2020, support should be dropped so these work-arounds can be removed.",non-bug,https://github.com/nasa/fprime/issues/422
Construct Hadware CI Framework ,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Construct a framework for hardware CI. Allow easy integration of new boards, toolchains, and example projects.",non-bug,https://github.com/nasa/fprime/issues/1684
Add serial ID to port definitions,"| | |
|:---|:---|
|**_F´ Version_**| 3.4.3 |
|**_Affected Component_**| n/a |
---
## Feature Description

Have the FPP code generator add a SERIALIZED_TYPE_ID field to ports and structs.

## Rationale

This was an old feature idea to ""harden"" the port interfaces, especially when crossing through serialization interfaces like the [Hub Pattern](https://nasa.github.io/fprime/UsersGuide/best/hub-pattern.html). If different ports that coincidentally have the same serialization size are connected to either side of the hub, the receiving port will deserialize the data and attempt to invoke the interface with incorrect data. 

If a serialized ID that uniquely identifies the port type is added to the serialized data, the receiving port can check it to verify that it matches before invoking the component.

The original idea was to compute a 32-but hash based on the text contents of the XML (back before FPP). That should produce a value that would make it very unlikely that two different ports with the same serialization size would produce the same hash. A similar approach could be used for FPP port code generator files.

This same hash could be added to FPP generated structs so that users of those structs either onboard or in the ground system could confirm that the type matches.

This would add safety at the cost of some serialization data overhead. It could be a feature that is turned on or off in a project specific config file.
",non-bug,https://github.com/nasa/fprime/issues/2594
Style Guide,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Coding and style guide is necessary.",non-bug,https://github.com/nasa/fprime/issues/1175
Inconsistency in Modeler specification,"| | |
|:---|:---|
|**_F´ Version_**| all |
|**_Affected Component_**|  documentation  |
---
## Problem Description

I found the entry for `modeler` is inconsistent. This is low-impact but will be beneficial to get right.

https://github.com/nasa/fprime/blob/5dcbb5c322fa6f26e3d97826289d9aa47e2043ea/docs/UsersGuide/dev/xml-specification.md#components

",bug,https://github.com/nasa/fprime/issues/820
Add version flag to new --project,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Add a --version to select release version in fprime-util new --projet. The cookiecutter input was discontinued since we retrieve automatically latest release instead of `devel`, but we could add `--version` flag to select version. Allows for easy switch back if, say there's a bug in latest release.",non-bug,https://github.com/nasa/fprime/issues/2406
"Add ""F Prime"" To Main Page","| | |
|:---|:---|
|**_F´ Version_**| docs |
|**_Affected Component_**| docs  |
---
## Feature Description

Need to add ""F Prime"" as an alternate name for F´ to the main page.

## Rationale

F Prime is an acceptable alternate name and should be indicated on our landing page.
",non-bug,https://github.com/nasa/fprime/issues/526
"Adding a file to config directory causes FPP ""symbol not found error""","| | |
|:---|:---|
|**_F´ Version_**| 3.4.3 |
|**_Affected Component_**| n/a  |
---
## Problem Description

Adding a new FPP config file to the config directory that defines an FPP type causes an FPP compile error in an FPP file elsewhere that uses the type. Regenerating (`fprime-util purge/generate`) solves the problem.

## Context / Environment

Execute `fprime-util version-check` and share the output.

```
~/source/fprime/Svc/PolyDb$ fprime-util version-check
Operating System: Linux
CPU Architecture: x86_64
Platform: Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.35
Python version: 3.10.12
CMake version: 3.22.1
Pip version: 22.0.2
Pip packages:
    fprime-tools==3.4.4
    fprime-gds==3.4.3
    fprime-fpp-*==2.1.0a5

```

## How to Reproduce

1. Add a new FPP file to F Prime ```config``` directory and ```CMakeLists.txt``` that defines a new type.
2. Use that type elsewhere in the repo
3. Try to build, should get error complaining type is not defined.
4. `fprime-util purge`
5. `fprime-util generate`
6. Build again - works.

## Expected Behavior

The added file should trigger an automatic regeneration.
",bug,https://github.com/nasa/fprime/issues/2576
"Port with string arg fails if in namespace, works otherwise","| | |
|:---|:---|
|fprime-fpl-convert-xml |1.0.0|
|fprime-fpl-extract-xml |1.0.0|
|fprime-fpl-layout      |1.0.0|
|fprime-fpl-write-pic   |1.0.0|
|fprime-fpp             |1.3.0|
|fprime-gds             |3.3.0|
|fprime-tools           |3.4.4|
|fprime-visual          |1.0.0|
---
## Problem Description

I have a port:
```
module ports {
    port setIntVar(
        name: string
        value: I64
    )
}
```
I use it in a component:
```
        async input port setIntVar: ports.setIntVar
```
I get this error:
```
.../ComponentAc.hpp:408:17: error: ‘setIntVarPortStrings’ does not name a type
  408 |           const setIntVarPortStrings::StringSize80& name,
      |                 ^~~~~~~~~~~~~~~~~~~~
```

If I use any type other than `string`, it works (even a type with a string inside of it). If I specify the size of the string, it still doesn't work.

When I move the port out of the module like so:

```
port setIntVar(
    name: string
    value: I64
)
module ports {
    ...
}
```
And use it without the prefix like so:
```
        async input port setIntVar: setIntVar
```

The component compiles.
My guess is this is a bug in the autocoder, forgetting to add a `ports::` prefix to the `setIntVarPortStrings::StringSize80` type.

## Context / Environment

Execute `fprime-util version-check` and share the output.

```
Operating System: Linux
CPU Architecture: x86_64
Platform: Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.29
Python version: 3.8.10
CMake version: 3.16.3
Pip version: 21.2.4
Pip packages:
    fprime-tools==3.4.4
    fprime-gds==3.3.0
[WARNING] The 'fprime-fpp-to-xml' distribution was not found and is required by the application
[WARNING] The 'fprime-fpp-to-json' distribution was not found and is required by the application
[WARNING] The 'fprime-fpp-to-cpp' distribution was not found and is required by the application
[WARNING] The 'fprime-fpp-syntax' distribution was not found and is required by the application
[WARNING] The 'fprime-fpp-locate-uses' distribution was not found and is required by the application
[WARNING] The 'fprime-fpp-locate-defs' distribution was not found and is required by the application
[WARNING] The 'fprime-fpp-from-xml' distribution was not found and is required by the application
[WARNING] The 'fprime-fpp-format' distribution was not found and is required by the application
[WARNING] The 'fprime-fpp-filenames' distribution was not found and is required by the application
[WARNING] The 'fprime-fpp-depend' distribution was not found and is required by the application
[WARNING] The 'fprime-fpp-check' distribution was not found and is required by the application
```",bug,https://github.com/nasa/fprime/issues/2550
Broken link 404 in sdd.md,"In https://github.com/nasa/fprime/blob/e165c914b0d0240eba8164c52f8856ce90bee3dc/Os/Pthreads/docs/sdd.md 
POSIX queues url leads to 404",bug,https://github.com/nasa/fprime/issues/832
Find a way to synchronize TimeBase between GDS and F PRime,"| | |
|:---|:---|
|**_F´ Version_**| 3.x |
|**_Affected Component_**|  |
---
## Feature Description

The time bases are used to time-tag data on the flight deployment and to decode to the right epoch on the ground.

The values are currently encoded in two places:

F-Prime:

https://github.com/nasa/fprime/blob/master/config/FpConfig.hpp#L324

F-Prime tools:

https://github.com/fprime-community/fprime-tools/blob/devel/src/fprime/common/models/serialize/time_type.py

If a project wishes to define a different set of time bases, it can't be done in the fprime-tools repo since that is read-only by the user. fprime-tools needs to add a ""config"" directory like F Prime so they can at least be synchronized. In the long term, there should be a common shared definition between flight and ground.

## Rationale

Make it possible for users to adapt time bases.
",non-bug,https://github.com/nasa/fprime/issues/1841
Throttle send frame EVR,"| | |
|:---|:---|
|**_F´ Version_**|commit d3fa31c |
|**_Affected Component_**| ?  |
---
## Problem Description

A description of the problem with sufficient detail to understand the issue.

If there is no ground system, the interface continuously sends this pair of EVRs:

```
0x201db690 (TV_TLM): [ERROR] Failed to send framed data: 0
0x201db690 (TV_TLM): [ERROR] Failed to send framed data: 0
0x201db690 (TV_TLM): [ERROR] Failed to send framed data: 0
0x201db690 (TV_TLM): [ERROR] Failed to send framed data: 0
0x201db690 (TV_TLM): [ERROR] Failed to send framed data: 0
0x201db690 (TV_TLM): [ERROR] Failed to send framed data: 0
0x202236f0 (TV_ReceiveTask): [WARNING] Failed to open port with status 61 and errno 0
```

## How to Reproduce

1. Run Ref without the ground system
2.
3.

## Expected Behavior

IMHO the EVR should throttle, and perhaps the throttle is reset when the connection is make.
",bug,https://github.com/nasa/fprime/issues/892
Autogenerate CLI Documentation (e.g. --help),"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Host the output of our CLI tools `--help` option, automatically, in our online API documentation.",non-bug,https://github.com/nasa/fprime/issues/2027
"fpp-check, fpp-to-cpp resulting in `error: undefined symbol`","| | |
|:---|:---|
|**_F´ Version_**|3.0.0 |
|**_Affected Component_**| fpp-tools  |
---
## Problem Description

Running fpp-check or fpp-to-cpp results in `error undefined symbol`. 

For example: 
```
<>:~/<my_path_to>/fprime/Ref/Top$ fpp-check topology.fpp
fpp-check
<my_path_to>/fprime/Ref/Top/topology.fpp: 24.14
    instance $health
             ^
error: undefined symbol health
```
## How to Reproduce

1. Run `fpp-check` or `fpp-to-cpp` with `/Ref/Top/topology.fpp`

## Expected Behavior

Behavior according to [fpp-check](https://github.com/fprime-community/fpp/wiki/fpp-check) and [fpp-to-cpp](https://github.com/fprime-community/fpp/wiki/fpp-to-cpp).

## 
I'm learning on how to use the fpp-tools to understand how to make a deployment from scratch by testing the fpp-tools on Ref to see how the tools behave. I'm following [this guide](https://fprime-community.github.io/fpp/fpp-users-guide.html#Writing-C-Plus-Plus-Implementations_Implementing-Deployments) on sections _Topology Definitions_ and _Implementing Deployments_. ",bug,https://github.com/nasa/fprime/issues/1295
AcConstants.ini exists but is not used,"## Issue

* AcConstants.ini exists in the repo but isn't used for anything: https://github.com/nasa/fprime/blob/devel/config/AcConstants.ini. It was used in the hand-coded XML, which no longer exists. It has been superseded by AcConstants.fpp. This is confusing because users may update AcConstants.ini by mistake, when they should update AcConstants.fpp.
* The docs still refer to AcConstants.ini. See https://github.com/nasa/fprime/blob/devel/docs/UsersGuide/dev/configuring-fprime.md#acconstantsini.

## Suggested Solution

1. Remove AcConstants.ini from the repo.
2. Update the docs.",bug,https://github.com/nasa/fprime/issues/1893
Command to push telemetry values,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Operators are blind to real-time telemetry channels that are configured to telemeter on-change where the change occurs when there was no communication (e.g. during radio boot, when no antenna coverage, etc.). Obviously, the channel values are present in the `ComLogger` files, but those are onerous to obtain in terms of the command to telemeter and the bandwidth they consume.

What would be awesome is a command (part of `TlmChan`?) to ""push"" the current value for all channelized telemetery. To conserve bandwidth, an argument to push only channels configured to telemeter on-change would be nice too.

## Rationale

Enables efficient operator visibility into the current spacecraft state.

Note there are comparable features on SMAP, a less-awesome version on M2020, and I think there's a comparable command on Clipper (but I can't get to their command dictionary tool).",non-bug,https://github.com/nasa/fprime/issues/2511
"`new --deployment` Offers to Add ""Component"" to `project.cmake`","Typo in `new --deployment` asks to add ""New component"" to `project.cmake` when in reality we are making a deployment.

Options:
1. Dynamic text
2. Use ""module"" instead",bug,https://github.com/nasa/fprime/issues/2237
Update led blinker workshop docs to link to new compilation docs,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Rather than owning two copies of the instructions, update the [fprime-workshop-led-blinker](https://github.com/fprime-community/fprime-workshop-led-blinker) docs so that they link to the new instructions https://github.com/nasa/fprime/tree/devel/docs/Tutorials/CrossCompilationSetup.

",non-bug,https://github.com/nasa/fprime/issues/2148
F Prime GDS - Commanding locks up when resending a command from the history.,"| | |
|:---|:---|
|**_F´ Version_**|v3.4.1, commit 8a1612c0d |
|**_Affected Component_**|  n/a |
---
## Problem Description

When trying to resend a command with a numerical argument from the history, the command send button no longer functions. Looking at the dev console, the following error is sent:

```
TypeError: argument.value.startsWith is not a function
    squashify_argument http://127.0.0.1:5000/addons/commanding/arguments.js:123
    serialize_arg http://127.0.0.1:5000/addons/commanding/command-input.js:56
    sendCommand http://127.0.0.1:5000/addons/commanding/command-input.js:161
```
Opening a new connection in another tab clears the problem, but only until a command with a numerical argument is resent from the history again.

## How to Reproduce

1. Find a command with a numerical argument
2. Send the command
3. Double click on the command from the history and see the behavior

## Expected Behavior

User should be able to always send a command from the history.
",bug,https://github.com/nasa/fprime/issues/2473
`manylinux_X_Y` Packages Don't Install With Older PIP Versions,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|   |
---
## Problem Description

`manylinux_X_Y` packages require a newer pip version than older stock Pythons. These will then not install correctly.  We should switch to the oldest possible manylinux packages to ensure compatibility.",bug,https://github.com/nasa/fprime/issues/2423
F´ Terminology Documentation,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Write a guide for translating ""software engineering concepts""  to ""F´nomenclature"".  

e.g.

Queue -> Os::Queue or Async Port call
Map -> Table + for loop",non-bug,https://github.com/nasa/fprime/issues/1251
ComLogger fails unit test,"| | |
|:---|:---|
|**_F´ Version_**| 2.0|
|**_Affected Component_**|   |
---
## Problem Description
ComLogger fails unit test on laptop running Ubuntu 20.04 despite it being deployed and performed just fine on a native host machine and a raspberry pi.

## How to Reproduce

1. . ./fprime-venv/bin/activate
2. cd fprime/Svc/ComLogger
3. fprime-util check

## Expected Behavior

The following output shown in the terminal

```
1: Test command: /home/rawinza555/fprime/build-fprime-automatic-native-ut/bin/Linux/Svc_ComLogger_ut_exe
1: Test timeout computed to be: 10000000
1: [==========] Running 5 tests from 1 test suite.
1: [----------] Global test environment set-up.
1: [----------] 5 tests from Test
1: [ RUN      ] Test.testLogging
1: /home/rawinza555/fprime/Svc/ComLogger/test/ut/Tester.cpp:141: Failure
1: Expected equality of these values:
1:   fsStat
1:     Which is: 7
1:   Os::FileSystem::OP_OK
1:     Which is: 0
1: [  FAILED  ] Test.testLogging (2 ms)
1: [ RUN      ] Test.testLoggingNoLength
1: /home/rawinza555/fprime/Svc/ComLogger/test/ut/Tester.cpp:264: Failure
1: Expected equality of these values:
1:   fsStat
1:     Which is: 7
1:   Os::FileSystem::OP_OK
1:     Which is: 0
1: [  FAILED  ] Test.testLoggingNoLength (0 ms)
1: [ RUN      ] Test.openError
1: /home/rawinza555/fprime/build-fprime-automatic-native-ut/F-Prime/Svc/ComLogger/Autocode/GTestBase.cpp:183: Failure
1: Expected equality of these values:
1:   file
1:     Which is: ""illegal/fname?;\\*_0_4_9876543.com""
1:   e.file.toChar()
1:     Which is: ""illegal/fname?;\\*_0_4_9876543.dat""
1: 
1:   File:     /home/rawinza555/fprime/Svc/ComLogger/test/ut/Tester.cpp
1:   Line:     336
1:   Value:    Value of argument file at index 0 in history of event FileOpenError
1:   Expected: illegal/fname?;\*_0_4_9876543.com
1:   Actual:   illegal/fname?;\*_0_4_9876543.dat
1: 
1: [  FAILED  ] Test.openError (1 ms)
1: [ RUN      ] Test.writeError
1: /home/rawinza555/fprime/build-fprime-automatic-native-ut/F-Prime/Svc/ComLogger/Autocode/GTestBase.cpp:262: Failure
1: Expected equality of these values:
1:   file
1:     Which is: ""test_0_5_9876543.com""
1:   e.file.toChar()
1:     Which is: ""test_0_5_9876543.dat""
1: 
1:   File:     /home/rawinza555/fprime/Svc/ComLogger/test/ut/Tester.cpp
1:   Line:     429
1:   Value:    Value of argument file at index 0 in history of event FileWriteError
1:   Expected: test_0_5_9876543.com
1:   Actual:   test_0_5_9876543.dat
1: 
1: /home/rawinza555/fprime/build-fprime-automatic-native-ut/F-Prime/Svc/ComLogger/Autocode/GTestBase.cpp:262: Failure
1: Expected equality of these values:
1:   file
1:     Which is: ""test_0_5_9876543.com""
1:   e.file.toChar()
1:     Which is: ""test_0_5_9876543.dat""
1: 
1:   File:     /home/rawinza555/fprime/Svc/ComLogger/test/ut/Tester.cpp
1:   Line:     468
1:   Value:    Value of argument file at index 1 in history of event FileWriteError
1:   Expected: test_0_5_9876543.com
1:   Actual:   test_0_5_9876543.dat
1: 
1: [  FAILED  ] Test.writeError (0 ms)
1: [ RUN      ] Test.closeFileCommand
1: /home/rawinza555/fprime/build-fprime-automatic-native-ut/F-Prime/Svc/ComLogger/Autocode/GTestBase.cpp:380: Failure
1: Expected equality of these values:
1:   file
1:     Which is: ""test_0_6_9876543.com""
1:   e.file.toChar()
1:     Which is: ""test_0_6_9876543.dat""
1: 
1:   File:     /home/rawinza555/fprime/Svc/ComLogger/test/ut/Tester.cpp
1:   Line:     545
1:   Value:    Value of argument file at index 0 in history of event FileClosed
1:   Expected: test_0_6_9876543.com
1:   Actual:   test_0_6_9876543.dat
1: 
1: /home/rawinza555/fprime/Svc/ComLogger/test/ut/Tester.cpp:549: Failure
1: Expected equality of these values:
1:   Os::File::OP_OK
1:     Which is: 0
1:   ret
1:     Which is: 1
1: [  FAILED  ] Test.closeFileCommand (0 ms)
1: [----------] 5 tests from Test (6 ms total)
1: 
1: [----------] Global test environment tear-down
1: [==========] 5 tests from 1 test suite ran. (6 ms total)
1: [  PASSED  ] 0 tests.
1: [  FAILED  ] 5 tests, listed below:
1: [  FAILED  ] Test.testLogging
1: [  FAILED  ] Test.testLoggingNoLength
1: [  FAILED  ] Test.openError
1: [  FAILED  ] Test.writeError
1: [  FAILED  ] Test.closeFileCommand
1: 
1:  5 FAILED TESTS
1/1 Test #1: Svc_ComLogger_ut_exe .............***Failed    0.03 sec

0% tests passed, 1 tests failed out of 1

Total Test time (real) =   0.03 sec

The following tests FAILED:
	  1 - Svc_ComLogger_ut_exe (Failed)
Errors while running CTest
make[3]: *** [F-Prime/Svc/ComLogger/CMakeFiles/Svc_ComLogger_check.dir/build.make:58: F-Prime/Svc/ComLogger/CMakeFiles/Svc_ComLogger_check] Error 8
make[2]: *** [CMakeFiles/Makefile2:18997: F-Prime/Svc/ComLogger/CMakeFiles/Svc_ComLogger_check.dir/all] Error 2
make[1]: *** [CMakeFiles/Makefile2:19004: F-Prime/Svc/ComLogger/CMakeFiles/Svc_ComLogger_check.dir/rule] Error 2
make: *** [Makefile:6558: Svc_ComLogger_check] Error 2
[ERROR] CMake erred with return code 2
```


",bug,https://github.com/nasa/fprime/issues/951
Document Memory Management Setup,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Document MemAllocator, BufferManager, and StaticMemory memory allocators.",non-bug,https://github.com/nasa/fprime/issues/1688
Add OpenMCT Telemetry Viewer to F-Prime GDS,"| | |
|:---|:---|
|**_F´ Version_**| 3.2.1|
|**_Affected Component_**|  |
---
## Feature Description
An OpenMCT Telemetry viewer in F-Prime GDS would involve creating a plugin that would:

1. Take in the TopologyAppDictionary.xml and generate OpenMCT JSON Definitions
2. Poll the F-Prime GDS API for telemetry and publish the data to an OpenMCT server

Ideally, the user would just run the command ```fprime-gds``` and an OpenMCT server would start as a separate tab, along with the standard F-Prime GDS server. The user would get access to all the F-Prime telemetry channels in the OpenMCT server, which would display the channels in real time.

## Rationale

Currently, the way to view telemetry in F-Prime GDS is via the charts tab and the channels tab. The current telemetry views allow for raw timestamp viewing and individual plots of telemetry. OpenMCT allows for additional customizability with telemetry viewing. Users can create layouts with multiple telemetry channels, and visualize telemetry in a much more refined manner(stacked/overlay plots, gauges, tables).",non-bug,https://github.com/nasa/fprime/issues/2161
ld warnings when building unit tests,"**Issue:** Since updating to the latest Mac OS tools and updating to the latest fprime/devel, I'm seeing warnings like this when building unit tests on Mac OS:
```
ld: warning: ignoring duplicate libraries: '../../../lib/Darwin/libFw_Com.a', '../../../lib/Darwin/libFw_Types.a'
```
Everything seems to build and run fine, and the unit tests pass, but we should investigate these warnings to find the root cause.

**How to reproduce:** Run `fprime-util build --ut` in any build module that has unit tests. The warning occurs at the step where the build system links the unit test executable.",bug,https://github.com/nasa/fprime/issues/2285
Force on fprime-util purge command doesn't work,"# Issue
When using `fprime-util purge`, `--force` argument doesn't work

# Solution
Replace 
```python
if confirm() or parsed.force:
```
by 
```python
if parsed.force or confirm():
````
[here](https://github.com/nasa/fprime/blob/c486a0252651f3642968eacd99dbe8ff5fbb817f/Fw/Python/src/fprime/util/build_helper.py#L379) and [here ](https://github.com/nasa/fprime/blob/c486a0252651f3642968eacd99dbe8ff5fbb817f/Fw/Python/src/fprime/util/build_helper.py#L398) to ensure condition will pass if `--force` option is set. Otherwise `confirm()` function is called first and confirmation will always be asked to the user

",bug,https://github.com/nasa/fprime/issues/310
Unable to run HelloWorldDeployment with `fprime-gds`,"| | |
|:---|:---|
|**_F´ Version_**| 3.2.0 |
|**_Affected Component_**| HelloWorld |
---
## Problem Description

Encountered `[ERROR] Not in fprime deployment and no artifacts root provided, unable to find dictionary and/or app` while attempting to run `fprime-gds` after building HelloWorldDeployment from [fprime-tutorial-hello-world](https://github.com/fprime-community/fprime-tutorial-hello-world) as of https://github.com/fprime-community/fprime-tutorial-hello-world/commit/7958de6287ea7f88aa50a963a46937bccda3fe98

![Screenshot from 2023-07-18 10-12-52](https://github.com/nasa/fprime/assets/14095576/811cef74-29c0-42df-a0ce-22587ed3f403)

![Screenshot from 2023-07-18 10-13-35](https://github.com/nasa/fprime/assets/14095576/2282ece5-488e-40b5-a1f6-8bbb19f53681)

## How to Reproduce

### Setup dev environment
1. `git clone https://github.com/nasa/fprime.git`
2. `cd fprime`
3. `git checkout v3.2.0`
4. `pip install -r requirements.txt`

Note: Above steps are pre-installed/configured in [fprime-workspace-image](https://github.com/capsulecorplab/fprime-workspace-image)

### Build and attempt to run HelloWorldDeployment
1. `git clone --recurse-submodules https://github.com/fprime-community/fprime-tutorial-hello-world`
2. `cd fprime-tutorial-hello-world`
3. `git checkout 7958de6287ea7f88aa50a963a46937bccda3fe98`
4. `fprime-util generate`
5. `fprime-util build -j4`
6. `cd HelloWorldDeployment`
7. `fprime-util build -j4`
8. `fprime-gds`
9. See error

## Expected Behavior

Should be able to run deployment
",bug,https://github.com/nasa/fprime/issues/2139
`Fw::TimeInterval`,"| | |
|:---|:---|
|**_F´ Version_**| |
|**_Affected Component_**|  |
---
## Feature Description

Current `Fw::Time` represents absolute time and is abused for relative time.  We should figure out how to represent time intervals.",non-bug,https://github.com/nasa/fprime/issues/2740
